-9.946031e-01	-7.076709e-02

-3.627109e-09	-1.420653e-10
-9.945476e-01	-7.176868e-02

-3.776564e-09	-1.491881e-10
-9.944910e-01	-7.277021e-02

-3.929031e-09	-1.565314e-10
-9.944335e-01	-7.377166e-02

-4.084511e-09	-1.640981e-10
-9.943749e-01	-7.477303e-02

-4.243002e-09	-1.718913e-10
-9.943154e-01	-7.577434e-02

-4.404505e-09	-1.799140e-10
-9.942548e-01	-7.677556e-02

-4.569019e-09	-1.881692e-10
-9.941933e-01	-7.777671e-02

-4.736544e-09	-1.966599e-10
-9.941307e-01	-7.877778e-02

-4.907080e-09	-2.053892e-10
-9.940672e-01	-7.977877e-02

-5.080626e-09	-2.143601e-10
-9.940026e-01	-8.077967e-02

-5.257181e-09	-2.235756e-10
-9.939371e-01	-8.178050e-02

-5.436746e-09	-2.330388e-10
-9.938705e-01	-8.278125e-02

-5.619320e-09	-2.427525e-10
-9.938029e-01	-8.378191e-02

-5.804903e-09	-2.527199e-10
-9.937344e-01	-8.478249e-02

-5.993495e-09	-2.629440e-10
-9.936648e-01	-8.578298e-02

-6.185095e-09	-2.734278e-10
-9.935942e-01	-8.678338e-02

-6.379702e-09	-2.841743e-10
-9.935227e-01	-8.778370e-02

-6.577317e-09	-2.951865e-10
-9.934501e-01	-8.878393e-02

-6.777938e-09	-3.064674e-10
-9.933765e-01	-8.978407e-02

-6.981567e-09	-3.180201e-10
-9.933020e-01	-9.078412e-02

-7.188201e-09	-3.298475e-10
-9.932264e-01	-9.178408e-02

-7.397842e-09	-3.419527e-10
-9.931498e-01	-9.278394e-02

-7.610488e-09	-3.543387e-10
-9.930722e-01	-9.378371e-02

-7.826139e-09	-3.670085e-10
-9.929937e-01	-9.478339e-02

-8.044794e-09	-3.799651e-10
-9.929141e-01	-9.578297e-02

-8.266455e-09	-3.932115e-10
-9.928335e-01	-9.678246e-02

-8.491119e-09	-4.067508e-10
-9.927519e-01	-9.778185e-02

-8.718786e-09	-4.205859e-10
-9.926693e-01	-9.878114e-02

-8.949457e-09	-4.347198e-10
-9.925858e-01	-9.978033e-02

-9.183131e-09	-4.491556e-10
-9.925012e-01	-1.007794e-01

-9.419807e-09	-4.638963e-10
-9.924156e-01	-1.017784e-01

-9.659485e-09	-4.789448e-10
-9.923290e-01	-1.027773e-01

-9.902164e-09	-4.943042e-10
-9.922415e-01	-1.037761e-01

-1.014785e-08	-5.099775e-10
-9.921529e-01	-1.047747e-01

-1.039653e-08	-5.259677e-10
-9.920633e-01	-1.057733e-01

-1.064821e-08	-5.422777e-10
-9.919727e-01	-1.067718e-01

-1.090289e-08	-5.589107e-10
-9.918812e-01	-1.077701e-01

-1.116057e-08	-5.758695e-10
-9.917886e-01	-1.087684e-01

-1.142125e-08	-5.931573e-10
-9.916950e-01	-1.097665e-01

-1.168493e-08	-6.107769e-10
-9.916005e-01	-1.107646e-01

-1.195161e-08	-6.287315e-10
-9.915049e-01	-1.117625e-01

-1.222128e-08	-6.470240e-10
-9.914083e-01	-1.127603e-01

-1.249395e-08	-6.656574e-10
-9.913108e-01	-1.137580e-01

-1.276962e-08	-6.846346e-10
-9.912122e-01	-1.147556e-01

-1.304829e-08	-7.039588e-10
-9.911126e-01	-1.157530e-01

-1.332995e-08	-7.236329e-10
-9.910121e-01	-1.167504e-01

-1.361460e-08	-7.436599e-10
-9.909105e-01	-1.177476e-01

-1.390226e-08	-7.640428e-10
-9.908080e-01	-1.187447e-01

-1.419290e-08	-7.847845e-10
-9.907044e-01	-1.197417e-01

-1.448654e-08	-8.058882e-10
-9.905999e-01	-1.207386e-01

-1.478318e-08	-8.273567e-10
-9.904944e-01	-1.217353e-01

