-1.750507e-07	-9.093199e-09
6.505835e-02	-1.000868e+00

-1.780603e-07	-9.339310e-09
6.606046e-02	-1.000786e+00

-1.810697e-07	-9.588439e-09
6.706244e-02	-1.000703e+00

-1.840786e-07	-9.840585e-09
6.806431e-02	-1.000619e+00

-1.870873e-07	-1.009575e-08
6.906606e-02	-1.000534e+00

-1.900955e-07	-1.035393e-08
7.006770e-02	-1.000448e+00

-1.931034e-07	-1.061513e-08
7.106921e-02	-1.000361e+00

-1.961110e-07	-1.087934e-08
7.207061e-02	-1.000274e+00

-1.991182e-07	-1.114656e-08
7.307188e-02	-1.000185e+00

-2.021250e-07	-1.141680e-08
7.407303e-02	-1.000095e+00

-2.051314e-07	-1.169006e-08
7.507405e-02	-1.000004e+00

-2.081375e-07	-1.196633e-08
7.607495e-02	-9.999116e-01

-2.111432e-07	-1.224560e-08
7.707573e-02	-9.998186e-01

-2.141485e-07	-1.252790e-08
7.807638e-02	-9.997246e-01

-2.171534e-07	-1.281320e-08
7.907690e-02	-9.996296e-01

-2.201580e-07	-1.310151e-08
8.007729e-02	-9.995336e-01

-2.231621e-07	-1.339284e-08
8.107756e-02	-9.994366e-01

-2.261659e-07	-1.368717e-08
8.207769e-02	-9.993386e-01

-2.291693e-07	-1.398451e-08
8.307769e-02	-9.992396e-01

-2.321722e-07	-1.428487e-08
8.407756e-02	-9.991396e-01

-2.351748e-07	-1.458822e-08
8.507729e-02	-9.990386e-01

-2.381770e-07	-1.489459e-08
8.607689e-02	-9.989366e-01

-2.411787e-07	-1.520396e-08
8.707636e-02	-9.988336e-01

-2.441801e-07	-1.551634e-08
8.807568e-02	-9.987296e-01

-2.471810e-07	-1.583173e-08
8.907487e-02	-9.986246e-01

-2.501815e-07	-1.615012e-08
9.007393e-02	-9.985185e-01

-2.531816e-07	-1.647151e-08
9.107284e-02	-9.984115e-01

-2.561813e-07	-1.679591e-08
9.207161e-02	-9.983035e-01

-2.591805e-07	-1.712331e-08
9.307024e-02	-9.981945e-01

-2.621794e-07	-1.745371e-08
9.406873e-02	-9.980845e-01

-2.651778e-07	-1.778711e-08
9.506707e-02	-9.979735e-01

-2.681757e-07	-1.812352e-08
9.606527e-02	-9.978615e-01

-2.711732e-07	-1.846292e-08
9.706332e-02	-9.977485e-01

-2.741703e-07	-1.880533e-08
9.806123e-02	-9.976345e-01

-2.771669e-07	-1.915073e-08
9.905898e-02	-9.975195e-01

-2.801631e-07	-1.949913e-08
1.000566e-01	-9.974035e-01

-2.831589e-07	-1.985053e-08
1.010541e-01	-9.972865e-01

-2.861541e-07	-2.020493e-08
1.020514e-01	-9.971685e-01

-2.891490e-07	-2.056232e-08
1.030485e-01	-9.970495e-01

-2.921433e-07	-2.092271e-08
1.040455e-01	-9.969295e-01

-2.951372e-07	-2.128610e-08
1.050424e-01	-9.968085e-01

-2.981307e-07	-2.165248e-08
1.060391e-01	-9.966865e-01

