t	S	I[0]	I[1]	I[2]	R
6187	313	6		41		1		39
6188	228	11		71		3		87
6189	133	20		70		5		172
6190	71	14		42		6		267
6191	45	5		18		3		329
6192	37	0		7		1		355
6193	34	1		1		1		363
6194	34	0		0		0		366
6195	397	0		2		0		1
6196	388	2		7		0		3
6197	369	7		12		0		12
6198	316	19		32		2		31
6199	218	34		57		7		84
6200	107	35		58		18		182
6201	37	24		32		14		293
6202	20	5		5		7		363
6203	15	1		0		4		380
6204	14	0		0		1		385
6205	13	0		0		1		386
6206	13	0		0		0		387
6207	395	0		4		0		1
6208	381	0		14		0		5
6209	346	4		31		0		19
6210	275	10		60		1		54
6211	162	22		89		2		125
6212	72	27		59		4		238
6213	27	23		18		4		328
6214	19	1		1		6		373
6215	13	0		0		6		381
6216	12	0		0		1		387
6217	11	0		0		1		388
6218	11	0		0		0		389
6219	396	1		2		0		1
6220	388	3		5		0		4
6221	373	6		9		0		12
6222	343	14		15		1		27
6223	293	24		25		1		57
6224	230	36		24		3		107
6225	158	34		29		9		170
6226	90	24		32		12		242
6227	47	14		17		12		310
6228	32	6		5		4		353
6229	26	2		1		3		368
6230	23	0		0		3		374
6231	21	0		0		2		377
6232	21	0		0		0		379
6233	399	0		0		0		1
6234	398	0		1		0		1
6235	396	0		2		0		2
6236	392	0		4		0		4
6237	383	1		8		0		8
6238	364	4		15		0		17
6239	324	10		30		0		36
6240	245	17		62		0		76
6241	138	23		84		0		155
6242	69	22		47		0		262
6243	43	9		16		1		331
6244	35	1		7		0		357
6245	31	1		3		0		365
6246	30	0		1		0		369
6247	30	0		0		0		370
6248	396	0		3		0		1
6249	385	1		10		0		4
6250	371	4		10		0		15
6251	342	9		19		1		29
6252	290	14		34		4		58
6253	202	23		56		9		110
6254	108	28		54		12		198
6255	52	12		33		11		292
6256	26	7		9		10		348
6257	19	2		0		5		374
6258	17	0		0		2		381
6259	17	0		0		0		383
6260	398	0		1		0		1
6261	394	1		3		0		2
6262	390	1		3		0		6
6263	379	3		7		1		10
6264	353	7		16		3		21
6265	308	9		22		14		47
6266	211	19		36		42		92
6267	78	24		37		72		189
6268	14	16		9		39		322
6269	1	2		1		10		386
6270	1	0		0		0		399
6271	396	0		3		0		1
6272	393	0		3		0		4
6273	384	1		8		0		7
6274	360	4		20		0		16
6275	306	16		38		0		40
6276	215	28		62		1		94
6277	122	18		74		1		185
6278	68	10		44		0		278
6279	45	4		19		0		332
6280	36	1		8		0		355
6281	31	0		5		0		364
6282	31	0		0		0		369
6283	397	0		2		0		1
6284	394	0		3		0		3
6285	386	1		7		0		6
6286	366	5		15		0		14
6287	318	15		33		0		34
6288	242	24		52		0		82
6289	138	28		73		3		158
6290	63	22		48		5		262
6291	34	11		13		5		337
6292	23	2		5		4		366
6293	19	1		2		1		377
6294	17	0		2		0		381
6295	17	0		0		0		383
6296	394	1		4		0		1
6297	383	2		9		0		6
6298	359	6		18		0		17
6299	312	10		37		0		41
6300	236	16		60		0		88
6301	152	17		67		0		164
6302	91	13		48		0		248
6303	64	11		16		0		309
6304	51	6		6		1		336
6305	49	1		1		0		349
6306	49	0		0		0		351
6307	396	0		3		0		1
6308	385	2		9		0		4
6309	365	5		15		0		15
6310	326	7		31		1		35
6311	252	19		54		1		74
6312	154	27		68		3		148
6313	74	25		49		6		246
6314	40	6		23		5		326
6315	25	1		10		4		360
6316	20	0		3		2		375
6317	16	0		2		2		380
6318	15	0		0		1		384
6319	15	0		0		0		385
6320	397	0		2		0		1
6321	392	0		5		0		3
6322	378	0		14		0		8
6323	340	3		35		0		22
6324	268	8		64		0		60
6325	169	17		82		0		132
6326	93	11		64		1		231
6327	48	8		35		2		307
6328	29	4		14		1		352
6329	22	2		5		0		371
6330	21	0		1		0		378
6331	21	0		0		0		379
6332	396	0		3		0		1
6333	388	1		7		0		4
6334	368	4		16		0		12
6335	330	13		25		0		32
6336	251	25		53		1		70
6337	158	30		59		4		149
6338	81	23		50		4		242
6339	48	4		23		6		319
6340	35	0		9		4		352
6341	29	3		2		1		365
6342	27	2		0		0		371
6343	27	0		0		0		373
6344	397	1		1		0		1
6345	392	2		3		0		3
6346	379	3		10		0		8
6347	347	12		19		1		21
6348	281	21		43		2		53
6349	187	30		56		8		119
6350	93	36		47		11		213
6351	43	20		17		13		307
6352	25	1		6		11		357
6353	18	0		0		7		375
6354	17	0		0		1		382
6355	16	0		0		1		383
6356	16	0		0		0		384
6357	394	0		5		0		1
6358	385	1		8		0		6
6359	363	3		19		0		15
6360	310	11		42		0		37
6361	222	20		67		1		90
6362	125	25		71		1		178
6363	73	17		34		1		275
6364	47	9		15		2		327
6365	38	2		6		1		353
6366	32	0		3		3		362
6367	28	2		1		1		368
6368	27	0		1		0		372
6369	27	0		0		0		373
6370	398	0		1		0		1
6371	394	0		4		0		2
6372	381	1		12		0		6
6373	350	3		28		0		19
6374	286	9		54		1		50
6375	187	25		73		1		114
6376	85	33		64		5		213
6377	40	12		32		1		315
6378	27	6		5		2		360
6379	24	0		3		0		373
6380	24	0		0		0		376
6381	397	0		2		0		1
6382	394	1		2		0		3
6383	388	3		3		0		6
6384	376	7		5		0		12
6385	355	14		7		0		24
6386	305	29		18		3		45
6387	220	43		29		13		95
6388	123	34		39		24		180
6389	49	21		28		25		277
6390	20	6		9		14		351
6391	15	1		0		4		380
6392	15	0		0		0		385
6393	398	1		0		0		1
6394	397	1		0		0		2
6395	394	3		0		0		3
6396	391	2		1		0		6
6397	384	4		3		0		9
6398	367	8		7		2		16
6399	329	14		14		10		33
6400	250	22		29		28		71
6401	129	35		33		53		150
6402	34	23		20		52		271
6403	3	3		5		23		366
6404	1	0		0		2		397
6405	0	0		0		1		399
6406	0	0		0		0		400
6407	395	1		3		0		1
6408	387	2		6		0		5
6409	368	2		16		1		13
6410	319	8		34		7		32
6411	226	25		43		25		81
6412	102	30		38		56		174
6413	23	20		15		44		298
6414	2	4		6		11		377
6415	1	0		0		1		398
6416	1	0		0		0		399
6417	397	0		2		0		1
6418	393	1		3		0		3
6419	383	5		5		0		7
6420	365	9		9		0		17
6421	320	21		23		1		35
6422	242	33		41		4		80
6423	140	38		53		11		158
6424	58	32		33		17		260
6425	26	10		14		8		342
6426	15	2		4		5		374
6427	11	3		1		0		385
6428	11	0		0		0		389
6429	397	0		2		0		1
6430	391	0		6		0		3
6431	372	1		18		0		9
6432	330	8		34		0		28
6433	254	15		59		2		70
6434	144	23		80		7		146
6435	67	19		44		14		256
6436	36	10		10		11		333
6437	25	3		3		5		364
6438	22	1		1		1		375
6439	21	0		0		1		378
6440	20	0		0		1		379
6441	19	0		0		1		380
6442	18	0		0		1		381
6443	18	0		0		0		382
6444	396	1		2		0		1
6445	388	4		4		0		4
6446	370	9		8		1		12
6447	326	18		19		7		30
6448	235	26		38		27		74
6449	93	28		47		67		165
6450	17	7		23		46		307
6451	2	3		1		11		383
6452	1	0		1		0		398
6453	1	0		0		0		399
6454	397	1		1		0		1
6455	392	1		4		0		3
6456	382	2		7		1		8
6457	359	2		19		2		18
6458	295	8		44		12		41
6459	184	18		63		30		105
6460	80	22		53		29		216
6461	29	7		15		29		320
6462	18	2		3		6		371
6463	16	0		1		1		382
6464	15	0		0		1		384
6465	14	0		0		1		385
6466	14	0		0		0		386
6467	398	1		0		0		1
6468	395	3		0		0		2
6469	388	7		0		0		5
6470	380	7		0		1		12
6471	360	14		0		6		20
6472	313	21		0		26		40
6473	195	25		2		91		87
6474	50	21		1		123		205
6475	1	6		0		43		350
6476	0	0		0		1		399
6477	0	0		0		0		400
6478	395	2		2		0		1
6479	384	3		8		0		5
6480	354	6		24		0		16
6481	288	14		51		1		46
6482	189	18		79		2		112
6483	85	23		78		3		211
6484	42	10		30		3		315
6485	33	1		6		2		358
6486	29	3		1		0		367
6487	27	2		0		0		371
6488	27	0		0		0		373
6489	395	0		4		0		1
6490	385	0		10		0		5
6491	358	2		25		0		15
6492	295	9		54		0		42
6493	213	14		68		0		105
6494	121	25		67		0		187
6495	60	20		40		1		279
6496	36	11		13		0		340
6497	29	3		4		0		364
6498	28	0		1		0		371
6499	28	0		0		0		372
6500	397	0		2		0		1
6501	396	0		1		0		3
6502	392	1		3		0		4
6503	381	4		7		0		8
6504	362	5		14		0		19
6505	325	13		24		0		38
6506	259	25		38		3		75
6507	181	21		44		13		141
6508	108	21		29		23		219
6509	54	14		18		22		292
6510	22	8		5		19		346
6511	10	1		1		10		378
6512	8	0		0		2		390
6513	8	0		0		0		392
6514	396	1		2		0		1
6515	391	1		4		0		4
6516	384	2		5		0		9
6517	362	6		16		0		16
6518	323	8		31		0		38
6519	256	16		50		1		77
6520	147	26		76		7		144
6521	57	20		59		11		253
6522	18	8		25		6		343
6523	9	3		6		0		382
6524	9	0		0		0		391
6525	396	1		2		0		1
6526	388	2		6		0		4
6527	365	6		17		0		12
6528	321	15		29		0		35
6529	237	30		54		0		79
6530	141	35		58		3		163
6531	69	24		45		3		259
6532	32	15		20		2		331
6533	22	5		4		1		368
6534	21	0		0		1		378
6535	21	0		0		0		379
6536	397	0		2		0		1
6537	394	1		2		0		3
6538	391	1		2		0		6
6539	382	2		7		0		9
6540	360	3		18		1		18
6541	312	15		30		3		40
6542	221	39		44		8		88
6543	122	25		58		16		179
6544	47	19		25		31		278
6545	19	6		3		19		353
6546	12	2		2		3		381
6547	10	0		1		1		388
6548	9	0		0		1		390
6549	9	0		0		0		391
6550	397	1		1		0		1
6551	394	2		1		0		3
6552	388	6		0		0		6
6553	376	11		0		1		12
6554	351	18		2		5		24
6555	300	28		4		19		49
6556	200	36		6		58		100
6557	61	35		6		98		200
6558	10	10		2		39		339
6559	2	1		1		6		390
6560	1	0		1		0		398
6561	1	0		0		0		399
6562	399	0		0		0		1
6563	398	0		1		0		1
6564	397	0		1		0		2
6565	395	0		2		0		3
6566	388	0		7		0		5
6567	368	2		18		0		12
6568	324	9		35		0		32
6569	243	17		64		0		76
6570	147	26		68		2		157
6571	71	16		58		2		253
6572	34	9		26		2		329
6573	23	5		6		0		366
6574	23	0		0		0		377
6575	395	0		4		0		1
6576	385	0		10		0		5
6577	356	4		25		0		15
6578	303	10		42		1		44
6579	220	17		61		5		97
6580	116	22		70		12		180
6581	40	17		41		18		284
6582	20	7		9		4		360
6583	18	1		1		0		380
6584	18	0		0		0		382
6585	393	1		5		0		1
6586	378	3		12		0		7
6587	345	6		26		1		22
6588	274	15		53		3		55
6589	163	32		71		8		126
6590	83	24		45		11		237
6591	39	15		22		7		317
6592	26	5		4		4		361
6593	24	1		1		0		374
6594	21	1		2		0		376
6595	21	0		0		0		379
6596	395	1		3		0		1
6597	384	2		9		0		5
6598	358	5		21		0		16
6599	310	10		38		0		42
6600	237	21		52		0		90
6601	161	25		50		1		163
6602	105	21		34		1		239
6603	66	14		25		0		295
6604	47	6		13		0		334
6605	37	7		3		0		353
6606	33	4		0		0		363
6607	33	0		0		0		367
6608	396	0		3		0		1
6609	386	2		8		0		4
6610	361	6		19		0		14
6611	309	10		42		0		39
6612	224	24		60		1		91
6613	140	23		56		5		176
6614	70	21		41		8		260
6615	40	9		16		5		330
6616	30	1		7		2		360
6617	26	0		3		1		370
6618	25	0		1		0		374
6619	25	0		0		0		375
6620	395	1		3		0		1
6621	385	3		7		0		5
6622	360	8		17		0		15
6623	307	15		38		0		40
6624	212	37		58		0		93
6625	117	46		48		1		188
6626	59	30		26		2		283
6627	31	11		11		6		341
6628	23	2		1		5		369
6629	20	1		0		2		377
6630	20	0		0		0		380
6631	396	0		3		0		1
6632	389	0		7		0		4
6633	373	2		14		0		11
6634	340	6		27		0		27
6635	287	10		42		1		60
6636	196	18		67		6		113
6637	104	20		61		11		204
6638	41	12		37		14		296
6639	22	6		5		8		359
6640	17	0		0		5		378
6641	16	0		0		1		383
6642	15	0		0		1		384
6643	15	0		0		0		385
6644	394	0		5		0		1
6645	381	2		11		0		6
6646	354	4		23		0		19
6647	298	10		46		0		46
6648	203	26		67		2		102
6649	113	25		62		3		197
6650	57	18		31		7		287
6651	32	7		13		5		343
6652	26	0		4		2		368
6653	24	0		1		1		374
6654	24	0		0		0		376
6655	396	0		3		0		1
6656	390	0		6		0		4
6657	372	2		16		0		10
6658	330	6		36		0		28
6659	263	8		57		2		70
6660	162	18		77		6		137
6661	79	8		66		9		238
6662	38	7		27		7		321
6663	24	2		8		4		362
6664	19	3		0		2		376
6665	17	0		0		2		381
6666	16	0		0		1		383
6667	15	0		0		1		384
6668	14	0		0		1		385
6669	13	0		0		1		386
6670	13	0		0		0		387
6671	398	0		1		0		1
6672	395	1		2		0		2
6673	383	3		8		1		5
6674	347	9		18		9		17
6675	259	17		34		37		53
6676	124	25		32		78		141
6677	21	21		12		70		276
6678	2	3		1		15		379
6679	2	0		0		0		398
6680	396	0		3		0		1
6681	388	0		8		0		4
6682	369	1		18		0		12
6683	324	6		39		0		31
6684	246	13		65		0		76
6685	146	30		70		0		154
6686	68	27		50		1		254
6687	35	10		20		3		332
6688	23	3		8		1		365
6689	23	0		0		0		377
6690	398	0		1		0		1
6691	397	1		0		0		2
6692	395	2		0		0		3
6693	393	2		0		0		5
6694	392	1		0		0		7
6695	391	1		0		0		8
6696	391	0		0		0		9
6697	398	0		1		0		1
6698	395	0		3		0		2
6699	392	0		3		0		5
6700	385	0		7		0		8
6701	370	1		14		0		15
6702	334	8		28		0		30
6703	261	15		56		2		66
6704	167	15		72		7		139
6705	94	19		44		10		233
6706	35	16		30		13		306
6707	18	3		10		4		365
6708	16	0		0		2		382
6709	16	0		0		0		384
6710	392	0		7		0		1
6711	373	3		16		0		8
6712	330	9		34		0		27
6713	252	21		57		0		70
6714	145	27		79		1		148
6715	76	22		45		2		255
6716	50	8		16		2		324
6717	37	2		8		3		350
6718	33	0		3		1		363
6719	28	0		5		0		367
6720	25	0		3		0		372
6721	25	0		0		0		375
6722	396	0		3		0		1
6723	387	0		9		0		4
6724	361	4		22		0		13
6725	300	14		47		0		39
6726	196	28		74		2		100
6727	101	22		65		8		204
6728	40	7		37		17		299
6729	20	1		10		9		360
6730	14	0		2		4		380
6731	12	0		0		2		386
6732	11	0		0		1		388
6733	10	0		0		1		389
6734	9	0		0		1		390
6735	9	0		0		0		391
6736	397	0		2		0		1
6737	391	0		6		0		3
6738	380	0		11		0		9
6739	345	4		31		0		20
6740	278	7		59		1		55
6741	174	13		85		6		122
6742	77	25		64		8		226
6743	38	13		25		1		323
6744	28	3		7		0		362
6745	24	1		3		0		372
6746	24	0		0		0		376
6747	397	0		2		0		1
6748	395	0		2		0		3
6749	391	0		4		0		5
6750	382	1		8		0		9
6751	364	4		14		0		18
6752	331	9		24		0		36
6753	268	15		48		0		69
6754	184	20		64		0		132
6755	120	20		42		2		216
6756	78	10		30		2		280
6757	49	14		13		2		322
6758	34	3		10		2		351
6759	28	0		4		2		366
6760	26	0		1		1		372
6761	26	0		0		0		374
6762	394	0		5		0		1
6763	382	1		11		0		6
6764	354	4		24		0		18
6765	310	4		38		2		46
6766	232	13		59		6		90
6767	134	22		67		9		168
6768	57	11		52		14		266
6769	27	6		15		9		343
6770	16	1		7		3		373
6771	13	0		3		0		384
6772	13	0		0		0		387
6773	398	0		1		0		1
6774	395	1		2		0		2
6775	388	2		4		1		5
6776	366	6		5		11		12
6777	295	9		7		55		34
6778	126	19		10		140		105
6779	7	15		2		102		274
6780	0	0		0		7		393
6781	0	0		0		0		400
6782	396	0		3		0		1
6783	386	0		10		0		4
6784	357	4		25		0		14
6785	294	16		45		2		43
6786	200	30		58		6		106
6787	103	25		59		13		200
6788	45	22		29		7		297
6789	21	5		15		4		355
6790	14	0		5		2		379
6791	12	1		1		0		386
6792	12	0		0		0		388
6793	397	1		1		0		1
6794	395	0		2		0		3
6795	392	0		3		0		5
6796	385	1		6		0		8
6797	366	5		14		0		15
6798	326	9		30		1		34
6799	262	13		49		2		74
6800	179	12		65		6		138
6801	108	12		51		8		221
6802	60	9		27		12		292
6803	37	4		6		13		340
6804	25	3		3		6		363
6805	20	2		0		3		375
6806	18	0		0		2		380
6807	17	0		0		1		382
6808	17	0		0		0		383
6809	398	0		1		0		1
6810	397	0		1		0		2
6811	396	0		1		0		3
6812	396	0		0		0		4
6813	399	0		0		0		1
6814	396	0		3		0		1
6815	391	0		5		0		4
6816	385	2		4		0		9
6817	366	6		13		0		15
6818	322	9		34		1		34
6819	243	17		56		6		78
6820	142	23		59		19		157
6821	57	16		35		34		258
6822	20	9		8		20		343
6823	9	0		2		9		380
6824	5	0		0		4		391
6825	5	0		0		0		395
6826	398	0		1		0		1
6827	394	1		3		0		2
6828	387	2		5		0		6
6829	380	3		4		0		13
6830	367	6		6		1		20
6831	338	15		8		6		33
6832	279	21		16		22		62
6833	165	31		21		62		121
6834	46	24		20		75		235
6835	7	8		7		24		354
6836	3	0		0		4		393
6837	2	0		0		1		397
6838	2	0		0		0		398
6839	396	0		3		0		1
6840	390	1		5		0		4
6841	374	6		10		0		10
6842	343	7		24		0		26
6843	292	12		39		0		57
6844	213	17		62		0		108
6845	120	13		80		0		187
6846	62	8		50		0		280
6847	35	5		22		0		338
6848	33	0		2		0		365
6849	33	0		0		0		367
6850	398	0		1		0		1
6851	394	0		4		0		2
6852	385	0		9		0		6
6853	360	0		25		0		15
6854	312	7		41		0		40
6855	224	20		68		0		88
6856	139	15		69		1		176
6857	68	14		57		0		261
6858	31	7		30		0		332
6859	23	1		7		0		369
6860	23	0		0		0		377
6861	396	1		2		0		1
6862	385	2		9		0		4
6863	361	3		21		0		15
6864	309	7		45		0		39
6865	220	22		67		0		91
6866	120	30		69		1		180
6867	58	19		40		3		280
6868	34	11		11		2		342
6869	30	3		1		0		366
6870	30	0		0		0		370
6871	397	0		2		0		1
6872	394	0		3		0		3
6873	388	0		6		0		6
6874	369	1		18		0		12
6875	329	5		35		0		31
6876	258	13		58		0		71
6877	163	24		71		0		142
6878	83	18		61		1		237
6879	40	12		30		1		317
6880	29	3		7		1		360
6881	27	1		1		0		371
6882	26	1		0		0		373
6883	26	0		0		0		374
6884	399	0		0		0		1
6885	395	0		4		0		1
6886	386	0		9		0		5
6887	374	1		11		0		14
6888	353	5		16		0		26
6889	312	10		31		0		47
6890	238	19		55		0		88
6891	147	16		71		4		162
6892	79	14		47		7		253
6893	45	8		19		7		321
6894	31	3		4		7		355
6895	21	3		3		4		369
6896	20	0		0		1		379
6897	20	0		0		0		380
6898	396	0		3		0		1
6899	392	0		4		0		4
6900	384	1		7		0		8
6901	369	2		13		0		16
6902	326	7		35		1		31
6903	247	19		54		6		74
6904	152	24		53		18		153
6905	64	27		38		23		248
6906	24	7		12		21		336
6907	14	4		1		5		376
6908	11	2		1		0		386
6909	10	1		0		0		389
6910	10	0		0		0		390
6911	395	1		3		0		1
6912	385	2		8		0		5
6913	363	5		17		0		15
6914	304	18		41		0		37
6915	211	25		66		2		96
6916	109	32		65		5		189
6917	50	21		34		4		291
6918	33	8		8		1		350
6919	31	1		1		0		367
6920	31	0		0		0		369
6921	397	0		2		0		1
6922	395	0		2		0		3
6923	389	1		5		0		5
6924	374	2		13		0		11
6925	350	7		17		0		26
6926	301	18		31		0		50
6927	230	22		46		3		99
6928	135	26		63		6		170
6929	77	15		36		7		265
6930	47	4		20		6		323
6931	32	2		6		7		353
6932	25	2		1		4		368
6933	20	0		1		4		375
6934	17	0		1		2		380
6935	16	0		0		1		383
6936	16	0		0		0		384
6937	396	0		3		0		1
6938	386	0		10		0		4
6939	366	3		17		0		14
6940	329	5		32		0		34
6941	259	16		53		1		71
6942	175	20		60		4		141
6943	91	22		56		6		225
6944	38	15		33		5		309
6945	23	4		7		4		362
6946	20	1		1		1		377
6947	19	0		1		0		380
6948	19	0		0		0		381
6949	399	0		0		0		1
6950	395	2		2		0		1
6951	384	5		6		0		5
6952	365	8		10		1		16
6953	322	15		21		7		35
6954	247	20		31		24		78
6955	131	26		28		62		153
6956	31	14		11		75		269
6957	6	4		0		21		369
6958	2	1		0		3		394
6959	2	0		0		0		398
6960	396	1		2		0		1
6961	391	1		4		0		4
6962	374	4		13		0		9
6963	343	5		26		0		26
6964	282	18		43		0		57
6965	180	29		72		1		118
6966	81	22		73		4		220
6967	40	10		25		6		319
6968	28	3		5		4		360
6969	24	1		2		1		372
6970	24	0		0		0		376
6971	395	0		4		0		1
6972	384	0		11		0		5
6973	360	3		21		0		16
6974	312	9		39		0		40
6975	233	25		51		3		88
6976	141	26		58		8		167
6977	73	21		39		8		259
6978	45	6		20		2		327
6979	31	1		12		1		355
6980	23	2		4		2		369
6981	22	0		0		1		377
6982	21	1		0		0		378
6983	21	0		0		0		379
6984	397	0		2		0		1
6985	392	1		4		0		3
6986	386	2		4		0		8
6987	372	8		6		0		14
6988	337	17		17		1		28
6989	274	32		29		2		63
6990	179	47		40		8		126
6991	103	32		30		14		221
6992	62	15		12		14		297
6993	38	5		5		14		338
6994	27	1		2		8		362
6995	20	1		2		4		373
6996	17	1		0		2		380
6997	16	0		0		1		383
6998	15	0		0		1		384
6999	14	0		0		1		385
7000	14	0		0		0		386
7001	397	0		2		0		1
7002	389	1		7		0		3
7003	366	4		19		0		11
7004	323	8		34		1		34
7005	244	19		58		2		77
7006	161	24		54		5		156
7007	96	16		40		9		239
7008	53	10		25		8		304
7009	32	7		10		4		347
7010	24	1		3		4		368
7011	21	0		1		2		376
7012	19	0		1		1		379
7013	18	0		1		0		381
7014	18	0		0		0		382
7015	396	0		3		0		1
7016	390	1		5		0		4
7017	376	4		10		0		10
7018	339	12		24		1		24
7019	260	25		47		7		61
7020	150	31		57		22		140
7021	61	21		44		24		250
7022	20	8		18		15		339
7023	13	2		3		2		380
7024	13	0		0		0		387
7025	395	0		4		0		1
7026	385	2		8		0		5
7027	363	7		15		0		15
7028	317	20		26		0		37
7029	247	32		38		0		83
7030	150	38		56		3		153
7031	85	22		37		6		250
7032	44	14		21		6		315
7033	30	4		7		3		356
7034	27	1		1		1		370
7035	26	0		0		1		373
7036	26	0		0		0		374
7037	397	0		2		0		1
7038	396	0		1		0		3
7039	392	1		3		0		4
7040	384	3		5		0		8
7041	365	6		13		0		16
7042	326	12		27		0		35
7043	262	24		40		0		74
7044	184	24		53		1		138
7045	100	25		55		4		216
7046	56	13		27		4		300
7047	37	3		13		3		344
7048	31	0		3		3		363
7049	27	0		1		3		369
7050	25	0		0		2		373
7051	23	0		0		2		375
7052	21	0		0		2		377
7053	20	1		0		0		379
7054	19	1		0		0		380
7055	19	0		0		0		381
7056	397	1		1		0		1
7057	395	1		1		0		3
7058	389	3		3		0		5
7059	374	7		8		0		11
7060	334	15		25		0		26
7061	269	21		42		2		66
7062	193	23		48		5		131
7063	106	36		44		7		207
7064	59	11		29		7		294
7065	30	8		13		8		341
7066	25	3		1		1		370
7067	24	0		0		1		375
7068	23	0		0		1		376
7069	22	0		0		1		377
7070	21	0		0		1		378
7071	20	0		0		1		379
7072	20	0		0		0		380
7073	398	0		1		0		1
7074	396	0		2		0		2
7075	393	1		2		0		4
7076	382	4		7		0		7
7077	356	8		18		0		18
7078	315	12		29		0		44
7079	233	24		58		0		85
7080	123	29		80		1		167
7081	60	18		44		1		277
7082	28	12		18		2		340
7083	16	6		5		1		372
7084	16	0		0		0		384
7085	394	1		4		0		1
7086	388	1		5		0		6
7087	375	1		12		0		12
7088	341	7		27		0		25
7089	256	15		69		1		59
7090	134	26		91		5		144
7091	67	13		48		6		266
7092	37	5		16		9		333
7093	27	1		3		6		363
7094	19	1		1		6		373
7095	17	0		0		2		381
7096	16	0		0		1		383
7097	16	0		0		0		384
7098	398	0		1		0		1
7099	395	1		2		0		2
7100	387	1		7		0		5
7101	372	1		14		0		13
7102	337	6		29		0		28
7103	266	12		58		1		63
7104	152	32		79		3		134
7105	76	20		49		7		248
7106	37	9		26		4		324
7107	25	3		8		1		363
7108	21	1		3		0		375
7109	20	0		1		0		379
7110	20	0		0		0		380
7111	396	0		3		0		1
7112	386	1		9		0		4
7113	364	5		17		0		14
7114	320	9		35		0		36
7115	240	21		58		1		80
7116	122	35		76		7		160
7117	47	23		42		10		278
7118	24	7		13		3		353
7119	21	2		1		0		376
7120	21	0		0		0		379
7121	394	1		4		0		1
7122	386	0		8		0		6
7123	361	3		22		0		14
7124	300	9		51		1		39
7125	198	19		74		9		100
7126	97	26		52		23		202
7127	35	17		20		25		303
7128	13	4		5		13		365
7129	10	0		0		3		387
7130	8	0		0		2		390
7131	7	0		0		1		392
7132	7	0		0		0		393
7133	395	0		4		0		1
7134	387	0		8		0		5
7135	371	1		15		0		13
7136	340	3		28		0		29
7137	272	19		49		0		60
7138	165	35		72		0		128
7139	75	32		55		3		235
7140	39	14		19		3		325
7141	27	4		6		2		361
7142	22	2		1		2		373
7143	21	1		0		0		378
7144	21	0		0		0		379
7145	391	0		8		0		1
7146	372	3		16		0		9
7147	329	7		36		0		28
7148	255	10		64		0		71
7149	158	18		78		1		145
7150	82	17		56		3		242
7151	47	9		23		3		318
7152	30	5		7		5		353
7153	21	2		1		6		370
7154	17	0		0		4		379
7155	10	2		0		5		383
7156	8	0		0		2		390
7157	8	0		0		0		392
7158	394	1		4		0		1
7159	379	5		10		0		6
7160	345	11		22		1		21
7161	272	17		51		5		55
7162	159	27		76		10		128
7163	67	26		47		19		241
7164	27	15		15		10		333
7165	15	8		0		4		373
7166	12	1		0		2		385
7167	11	0		0		1		388
7168	10	0		0		1		389
7169	10	0		0		0		390
7170	396	0		3		0		1
7171	387	0		9		0		4
7172	360	2		25		0		13
7173	301	6		52		1		40
7174	199	19		80		3		99
7175	93	23		78		5		201
7176	36	13		37		7		307
7177	13	8		12		3		364
7178	8	1		2		2		387
7179	6	1		0		1		392
7180	6	0		0		0		394
7181	396	0		3		0		1
7182	388	1		7		0		4
7183	363	3		22		0		12
7184	306	7		49		1		37
7185	205	24		76		1		94
7186	97	19		86		3		195
7187	49	8		37		3		303
7188	34	3		12		0		351
7189	30	0		4		0		366
7190	28	0		2		0		370
7191	28	0		0		0		372
7192	395	0		4		0		1
7193	382	0		13		0		5
7194	347	3		32		0		18
7195	262	9		76		0		53
7196	147	18		97		0		138
7197	60	20		67		0		253
7198	33	9		17		1		340
7199	25	2		4		2		367
7200	25	0		0		0		375
7201	394	1		4		0		1
7202	385	0		9		0		6
7203	366	2		17		0		15
7204	324	8		34		0		34
7205	244	18		61		1		76
7206	141	22		78		3		156
7207	57	21		55		8		259
7208	18	15		19		5		343
7209	15	2		1		0		382
7210	14	1		0		0		385
7211	14	0		0		0		386
7212	397	0		2		0		1
7213	393	0		4		0		3
7214	382	0		11		0		7
7215	354	6		22		0		18
7216	298	15		41		0		46
7217	211	25		61		1		102
7218	115	27		62		7		189
7219	46	22		36		11		285
7220	21	7		12		6		354
7221	15	1		3		2		379
7222	12	1		0		2		385
7223	11	0		0		1		388
7224	11	0		0		0		389
7225	398	0		1		0		1
7226	396	0		2		0		2
7227	388	0		8		0		4
7228	357	0		31		0		12
7229	283	7		67		0		43
7230	167	22		94		0		117
7231	65	19		83		0		233
7232	24	9		32		0		335
7233	17	2		5		0		376
7234	15	2		0		0		383
7235	15	0		0		0		385
7236	396	1		2		0		1
7237	385	4		7		0		4
7238	361	11		12		1		15
7239	313	17		28		3		39
7240	232	21		50		10		87
7241	127	23		62		20		168
7242	51	19		34		23		273
7243	20	5		15		11		349
7244	15	0		2		3		380
7245	13	0		2		0		385
7246	13	0		0		0		387
7247	396	0		3		0		1
7248	391	0		5		0		4
7249	379	1		11		0		9
7250	349	3		27		0		21
7251	271	13		65		0		51
7252	162	17		90		2		129
7253	63	11		81		7		238
7254	28	4		25		6		337
7255	16	1		8		3		372
7256	14	0		2		0		384
7257	13	0		1		0		386
7258	13	0		0		0		387
7259	396	1		2		0		1
7260	390	2		4		0		4
7261	375	5		10		0		10
